id,ISO3166-2,pref,area1,area2,city,大雨警報,洪水警報,暴風警報,暴風雪警報,大雪警報,波浪警報,高潮警報,大雨注意報,洪水注意報,強風注意報,風雪注意報,大雪注意報,波浪注意報,高潮注意報,雷注意報,融雪注意報,濃霧注意報,乾燥注意報,なだれ注意報,低温注意報,霜注意報,着氷注意報,着雪注意報,lastUpdate,url
34201,JP-38,愛媛県,中予,中予,松山市,,,,,,,,,,,1,,1,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34202,JP-38,愛媛県,中予,中予,伊予市,,,,,,,,,,,1,,1,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34203,JP-38,愛媛県,中予,中予,東温市,,,,,,,,,,,1,,,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34204,JP-38,愛媛県,中予,中予,久万高原町,,,,,,,,,,,1,,,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34205,JP-38,愛媛県,中予,中予,松前町,,,,,,,,,,,1,,1,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34206,JP-38,愛媛県,中予,中予,砥部町,,,,,,,,,,,1,,,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34207,JP-38,愛媛県,東予,東予東部,新居浜市,,,,,,,,,,,1,,1,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34208,JP-38,愛媛県,東予,東予東部,西条市,,,,,,,,,,,1,,1,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34209,JP-38,愛媛県,東予,東予東部,四国中央市,,,,,,,,,,,1,,1,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34210,JP-38,愛媛県,東予,東予西部,今治市,,,,,,,,,,,1,,1,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34211,JP-38,愛媛県,東予,東予西部,上島町,,,,,,,,,,,1,,1,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34212,JP-38,愛媛県,南予,南予北部,八幡浜市,,,,,,,,,,,1,,1,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34213,JP-38,愛媛県,南予,南予北部,大洲市,,,,,,,,,,,1,,1,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34214,JP-38,愛媛県,南予,南予北部,西予市,,,,,,,,,,,1,,1,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34215,JP-38,愛媛県,南予,南予北部,内子町,,,,,,,,,,,1,,,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34216,JP-38,愛媛県,南予,南予北部,伊方町,,,,,,,,,,,1,,1,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34217,JP-38,愛媛県,南予,南予南部,宇和島市,,,,,,,,,,,1,,1,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34218,JP-38,愛媛県,南予,南予南部,松野町,,,,,,,,,,,1,,,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34219,JP-38,愛媛県,南予,南予南部,鬼北町,,,,,,,,,,,1,,,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
34220,JP-38,愛媛県,南予,南予南部,愛南町,,,,,,,,,,,1,,1,,,,,,,,,,,2021-01-29T06:28,https://www.jma.go.jp/jp/warn/342_table.html
